track_id,album_title,artist_name,genre,track_title
31340,Live on WFMU's Transpacific Sound Paradise with Bob Weisberg 12/12/2009,Debo Band,AvantGarde|International|Blues|,Addis Ababa Bete [Alemayehu Eshete]
31341,Live on WFMU's Transpacific Sound Paradise with Bob Weisberg 12/12/2009,Debo Band,AvantGarde|International|Blues|,Lantchi Biye [Tlahoun Gessesse]
31342,Live on WFMU's Transpacific Sound Paradise with Bob Weisberg 12/12/2009,Debo Band,AvantGarde|International|Blues|,Musicawi Silt [Walias Band]
31353,Live at WFMU on Brian Turner's Show 4/13/2010,Spectre Folk,Folk,Sat Around
31354,Live at WFMU on Brian Turner's Show 4/13/2010,Spectre Folk,Folk,Falling Off The Map
31355,Live at WFMU on Brian Turner's Show 4/13/2010,Spectre Folk,Folk,29 Palms & - Burning Bridge
31356,Live at WFMU on Brian Turner's Show 4/13/2010,Spectre Folk,Folk,Toot Toot
31357,Amigo Do Tempo,Mombojo,AvantGarde|International|Blues|Jazz|Classical|,Papapa
31358,Amigo Do Tempo,Mombojo,AvantGarde|International|Blues|Jazz|Classical|,Entre a Uniao e a Saudade
31359,Amigo Do Tempo,Mombojo,AvantGarde|International|Blues|Jazz|Classical|,Antimonotonia
31360,Amigo Do Tempo,Mombojo,AvantGarde|International|Blues|Jazz|Classical|,Passarinho Colorido
31361,Amigo Do Tempo,Mombojo,AvantGarde|International|Blues|Jazz|Classical|,Justamente
31362,Amigo Do Tempo,Mombojo,AvantGarde|International|Blues|Jazz|Classical|,Qualquer Conclusao
31363,Amigo Do Tempo,Mombojo,AvantGarde|International|Blues|Jazz|Classical|,Praia da Solidao
31365,Amigo Do Tempo,Mombojo,AvantGarde|International|Blues|Jazz|Classical|,Aumenta o Volume
31366,Amigo Do Tempo,Mombojo,AvantGarde|International|Blues|Jazz|Classical|,Triste Demais
31367,Amigo Do Tempo,Mombojo,AvantGarde|International|Blues|Jazz|Classical|,Amigo do Tempo
31377,Stuck In My Soul,Friends or Whatever,AvantGarde|International|,Stuck In My Soul (Album Version)
31378,Stuck In My Soul,Friends or Whatever,AvantGarde|International|,Walk Through Walls (vik44 Black Eyed Chai Remix)
31379,Stuck In My Soul,Friends or Whatever,AvantGarde|International|,Everybody Stopped Calling Me (Just Plain Ant Remix)
31380,Stuck In My Soul,Friends or Whatever,AvantGarde|International|,The Burns We Earn (TSP Reject Dub)
31381,Stuck In My Soul,Friends or Whatever,AvantGarde|International|,Walk Through Walls (TSP's Basic 12'' Mix)
31382,Stuck In My Soul,Friends or Whatever,AvantGarde|International|,Everybody Stopped Calling Me (TSP's Analog Demo Mix)
31383,Stuck In My Soul,Friends or Whatever,AvantGarde|International|,Walk Through Walls (Studio Haen Remix)
31384,Stuck In My Soul,Friends or Whatever,AvantGarde|International|,Stuck In My Soul (No Love 4 The B Side Edit)
31388,Java St. Bagatelles (WBR 01),James Beaudreau,AvantGarde|International|Blues|,Blimp
31426,Makin' a Munson,Shearer,Rock,Pirates
31427,Makin' a Munson,Shearer,Rock,Itch
31428,Makin' a Munson,Shearer,Rock,Dummy
31433,Makin' a Munson,Shearer,Rock,In My Hand
31434,Makin' a Munson,Shearer,Rock,Rock'n'Roll
31435,Makin' a Munson,Shearer,Rock,Plaster Saint
31436,Makin' a Munson,Shearer,Rock,Out of the Dark
31437,Makin' a Munson,Shearer,Rock,Antidote
31438,Makin' a Munson,Shearer,Rock,Drowning
31439,Makin' a Munson,Shearer,Rock,Shadow My Skin
31440,Makin' a Munson,Shearer,Rock,Say My Name
31441,Makin' a Munson,Shearer,Rock,You and Me
31446,Makin' a Munson,Shearer,Rock,Feeling Numb
31455,The Square Wave Conspiracy,Kenobit,Electronic,Stupid Boy RMX (Original Track by Buskerdroid)
31456,The Square Wave Conspiracy,Buskerdroid,Electronic,I Need A Square Wave
31457,The Square Wave Conspiracy,arottenbit,Electronic,Take That
31458,The Square Wave Conspiracy,Kenobit,Electronic,Before The Storm
31459,The Square Wave Conspiracy,Microman,Electronic,Psy GB
31460,The Square Wave Conspiracy,Microman,Electronic,Happy Chipcore RMX (Original Track by Kenobit)
31461,The Square Wave Conspiracy,arottenbit,Electronic,Microrodeo RMX (Original Track by Microman)
31462,The Square Wave Conspiracy,Buskerdroid,Electronic,Torinouta RMX (Original Interpretation by arottenbit)
31463,Tes Bras EP,TG Gondard,AvantGarde|International|,01. tes bras
31464,Tes Bras EP,TG Gondard,AvantGarde|International|,02. still there for you
31465,Tes Bras EP,TG Gondard,AvantGarde|International|,03. la lettre (estivale)
31466,Tes Bras EP,TG Gondard,AvantGarde|International|,04. le caporal
31474,"Live at WFMU on Gateway to Joy with Donna, 5/24/10",The New Heaven and The New Earth,AvantGarde|International|,Dry Stalk
31475,"Live at WFMU on Gateway to Joy with Donna, 5/24/10",The New Heaven and The New Earth,AvantGarde|International|,I Live in The Trees
31476,"Live at WFMU on Gateway to Joy with Donna, 5/24/10",The New Heaven and The New Earth,AvantGarde|International|,Noah
31477,"Live at WFMU on Gateway to Joy with Donna, 5/24/10",The New Heaven and The New Earth,AvantGarde|International|,Santa Muerte
31478,"Live at WFMU on Gateway to Joy with Donna, 5/24/10",The New Heaven and The New Earth,AvantGarde|International|,St. Francis
31479,"Live at WFMU on Gateway to Joy with Donna, 5/24/10",The New Heaven and The New Earth,AvantGarde|International|,St. Valentine
31480,"Live at WFMU on Gateway to Joy with Donna, 5/24/10",The New Heaven and The New Earth,AvantGarde|International|,The Book of Floating
31481,"Live at WFMU on Gateway to Joy with Donna, 5/24/10",The New Heaven and The New Earth,AvantGarde|International|,The Word Ephemeral
31482,"Live at WFMU on Brian Turner's Show, 6/15/10",Mount Carmel,AvantGarde|International|,Slow Blues
31483,"Live at WFMU on Brian Turner's Show, 6/15/10",Mount Carmel,AvantGarde|International|,Still Listening
31484,"Live at WFMU on Brian Turner's Show, 6/15/10",Mount Carmel,AvantGarde|International|,Swagg's & Elliot
31485,"Live at WFMU on Brian Turner's Show, 6/15/10",Mount Carmel,AvantGarde|International|,Work While You're Sleeping
31486,"Live at WFMU on Brian Turner's Show, 6/15/10",Mount Carmel,AvantGarde|International|,ZZ Breakers
31552,Pigged Rubble,Falco Subbuteo,AvantGarde|International|,Tawdrily Annexed
31553,Pigged Rubble,Falco Subbuteo,AvantGarde|International|,The Board of Intervals
31554,Pigged Rubble,Falco Subbuteo,AvantGarde|International|,This Is The Co-Op Sound
31568,Morning Touches,Nameless Dancers,Electronic,Morning News
31569,Morning Touches,Nameless Dancers,Electronic,Warm Evening
31570,Morning Touches,Nameless Dancers,Electronic,EugeneKha's Tropico
31571,Morning Touches,Nameless Dancers,Electronic,Secret Inclination
31572,Morning Touches,Nameless Dancers,Electronic,Cool Standarts
31573,Morning Touches,Nameless Dancers,Electronic,Old Cinema (Album Version)
31574,Morning Touches,Nameless Dancers,Electronic,Freestyle
31575,Morning Touches,Nameless Dancers,Electronic,Shy Touches
31576,Morning Touches,Nameless Dancers,Electronic,Night Dance
31577,Morning Touches,Nameless Dancers,Electronic,Rio Tribal
31578,Morning Touches,Nameless Dancers,Electronic,Old Cinema (Slow Acoustic Ballad Version)
31593,Holiday On,Boris & Olivier,AvantGarde|International|,Duck after the bread
31594,Holiday On,Boris & Olivier,AvantGarde|International|,Bajará por el lado izquierdo
31595,Holiday On,Boris & Olivier,AvantGarde|International|,Morgenstern
31596,Holiday On,Boris & Olivier,AvantGarde|International|,Mary wants my beat
31597,Holiday On,Boris & Olivier,AvantGarde|International|,I can't help myself
31607,"Live at WFMU on The Evan Funk Davies Show, 6/16/10",Diamondsnake,AvantGarde|International|,Lady of the Mornin'
31608,"Live at WFMU on The Evan Funk Davies Show, 6/16/10",Diamondsnake,AvantGarde|International|,Rock 'n' Raw
31609,"Live at WFMU on The Evan Funk Davies Show, 6/16/10",Diamondsnake,AvantGarde|International|,Rock 'n' Roll Dream
31610,"Live at WFMU on The Evan Funk Davies Show, 6/16/10",Diamondsnake,AvantGarde|International|,Storm the Funky Kastle
31611,"Live at WFMU on The Evan Funk Davies Show, 6/16/10",Diamondsnake,AvantGarde|International|,Switch Hitter
31612,"Live at WFMU on The Evan Funk Davies Show, 6/16/10",Diamondsnake,AvantGarde|International|,We Wanna Love You
31613,"Live at WFMU on The Evan Funk Davies Show, 6/16/10",Diamondsnake,AvantGarde|International|,What the World Needs Now is Rock
31614,"Live at WFMU on The Evan Funk Davies Show, 6/16/10",Diamondsnake,AvantGarde|International|,"Woman, Yeah"
31615,"Live at WFMU on The Evan Funk Davies Show, 6/16/10",Diamondsnake,AvantGarde|International|,Wrong Woman to Love
31616,"Live at WFMU on The Evan Funk Davies Show, 6/16/10",Diamondsnake,AvantGarde|International|,Yeah
31629,NetAudio Russia Compilation Volume 1 & 2,Doyeq,Electronic,No Midi
31631,NetAudio Russia Compilation Volume 1 & 2,moroza_knozova,Electronic,Rosolam (Novomix)
31632,NetAudio Russia Compilation Volume 1 & 2,Frunk29,Electronic,Alenkin Home
31633,NetAudio Russia Compilation Volume 1 & 2,Iky Que,Electronic,10msec
31634,NetAudio Russia Compilation Volume 1 & 2,Vadim Lankov,Electronic,- secondsun
31635,NetAudio Russia Compilation Volume 1 & 2,Dyad,Electronic,Paragliding
31636,NetAudio Russia Compilation Volume 1 & 2,Modul,Electronic,Complete
31637,NetAudio Russia Compilation Volume 1 & 2,Stud,Electronic,Liquid Fur
31638,NetAudio Russia Compilation Volume 1 & 2,Raumskaya,Electronic,Iskrenne
31639,NetAudio Russia Compilation Volume 1 & 2,Vadim Lankov,Electronic,06. netaudio russia compilation one - - impudence
31640,NetAudio Russia Compilation Volume 1 & 2,moroza_knozova,Electronic,rtyjd2
31641,NetAudio Russia Compilation Volume 1 & 2,Light Under Water,Electronic,Awake
31642,NetAudio Russia Compilation Volume 1 & 2,5-40 am,Electronic,Miss You
31644,NetAudio Russia Compilation Volume 1 & 2,CD-R,Electronic,Solaris Excerpt
31645,NetAudio Russia Compilation Volume 1 & 2,The Kirbi,Electronic,Metronome
31732,2007,RÉGIS VICTOR,AvantGarde|International|Blues|,TGV
31733,2007,RÉGIS VICTOR,AvantGarde|International|Blues|,A qui te me bou
31734,2007,RÉGIS VICTOR,AvantGarde|International|Blues|,Bekma
31735,2007,RÉGIS VICTOR,AvantGarde|International|Blues|,Pliphere
31736,2007,RÉGIS VICTOR,AvantGarde|International|Blues|,Pherepli
31737,2007,RÉGIS VICTOR,AvantGarde|International|Blues|,Daïla
31738,2007,RÉGIS VICTOR,AvantGarde|International|Blues|,Une heure dix
31739,2007,RÉGIS VICTOR,AvantGarde|International|Blues|,Keuvek
31740,2007,RÉGIS VICTOR,AvantGarde|International|Blues|,Perobal
31741,2007,RÉGIS VICTOR,AvantGarde|International|Blues|,Guitoune
31742,2007,RÉGIS VICTOR,AvantGarde|International|Blues|,Junior
31743,2007,RÉGIS VICTOR,AvantGarde|International|Blues|,Elana
31744,2007,RÉGIS VICTOR,AvantGarde|International|Blues|,Ding Dong
31745,2007,RÉGIS VICTOR,AvantGarde|International|Blues|,JF
31746,2007,RÉGIS VICTOR,AvantGarde|International|Blues|,Bernardi
31747,2007,RÉGIS VICTOR,AvantGarde|International|Blues|,Ferf
31748,2007,RÉGIS VICTOR,AvantGarde|International|Blues|,d6n5n6
31749,2007,RÉGIS VICTOR,AvantGarde|International|Blues|,Merle
31750,2007,RÉGIS VICTOR,AvantGarde|International|Blues|,Piano Prout
31751,2007,RÉGIS VICTOR,AvantGarde|International|Blues|,Altrefd
31752,2007,RÉGIS VICTOR,AvantGarde|International|Blues|,2début
31753,2007,RÉGIS VICTOR,AvantGarde|International|Blues|,Dzilaz2
31754,2007,RÉGIS VICTOR,AvantGarde|International|Blues|,Ulopart
31755,2007,RÉGIS VICTOR,AvantGarde|International|Blues|,Minuit trente
31805,VA - Just Let Us Be Great,Drawings on a Chalkboard,Rock,The Blues Ain't My Cuppa Tea
31809,VA - Just Let Us Be Great,Off Garde,Rock,In There
31810,VA - Just Let Us Be Great,Baghdadi N,AvantGarde|International|,Tyrian Bal
31819,The Theory of the Impossible Melody,Larry Polansky,Classical,Simple Actions/Rules of Compossibility
31869,Disco Pirata,La Olla Express,AvantGarde|International|Blues|Jazz|,La Batalla
31871,Disco Pirata,Los Sundayers,AvantGarde|International|Blues|Jazz|,¡Qué Paciencia!
31873,Disco Pirata,Ciervo,AvantGarde|International|Blues|Jazz|,Madness
31874,Disco Pirata,Duo Cobra,AvantGarde|International|Blues|Jazz|,Panayonki 76
31875,Disco Pirata,Projecto Mourente,AvantGarde|International|Blues|Jazz|Classical|,Os Piores Inimigos
31876,Disco Pirata,Orxata Sound System,AvantGarde|International|Blues|Jazz|,Palmera Destroy
31878,Disco Pirata,Kayo Malayo,AvantGarde|International|Blues|Jazz|,Gasolina
31879,Disco Pirata,Pacotiempo,AvantGarde|International|Blues|Jazz|,De Pronto no Estás Tú
31880,Disco Pirata,Fanny+Alexander,AvantGarde|International|Blues|Jazz|Classical|,Toda Esa Enerxia Escura
31881,Disco Pirata,Pisu,AvantGarde|International|Blues|,Commodore
31886,"Live at Primavera Sound May 29, 2010",The Slits,Rock,Slits live @ Primavera Sound 2010 (full set)
31933,La Fantaisie des Biches,Misiaczek,AvantGarde|International|,la descente au flambeau
31934,La Fantaisie des Biches,Misiaczek,AvantGarde|International|,aïe aïe aïe
31936,La Fantaisie des Biches,Misiaczek,AvantGarde|International|,animal a sangchaud
31937,La Fantaisie des Biches,Misiaczek,AvantGarde|International|,avoir la peau de l'homme grenouille
31938,La Fantaisie des Biches,Misiaczek,AvantGarde|International|,je sui ton 4x4
31939,La Fantaisie des Biches,Misiaczek,AvantGarde|International|,venise et ses canaux
31940,La Fantaisie des Biches,Misiaczek,AvantGarde|International|,but you prefer johnny cash
31941,La Fantaisie des Biches,Misiaczek,AvantGarde|International|,safari truites
31942,La Fantaisie des Biches,Misiaczek,AvantGarde|International|,i love  brigitte
31943,La Fantaisie des Biches,Misiaczek,AvantGarde|International|,gelisht
31944,La Fantaisie des Biches,Misiaczek,AvantGarde|International|,champagne ardennes
31945,La Fantaisie des Biches,Misiaczek,AvantGarde|International|,grande fresque
31999,Vampires with Dreaming Kids,Twin Sister,Rock,I Want a House
32000,Vampires with Dreaming Kids,Twin Sister,Rock,Dry Hump
32001,Vampires with Dreaming Kids,Twin Sister,Rock,Ginger
32002,Vampires with Dreaming Kids,Twin Sister,Rock,Nectarine
32053,Never to be Released?,Michael Wells,Electronic,Abstract Dub
32054,Never to be Released?,Michael Wells,Electronic,Afrika 23
32055,Never to be Released?,Michael Wells,Electronic,Candy Funk
32056,Never to be Released?,Michael Wells,Electronic,Cocoon
32057,Never to be Released?,Michael Wells,Electronic,Easybeats
32058,Never to be Released?,Michael Wells,Electronic,Electrik Musik
32059,Never to be Released?,Michael Wells,Electronic,I Wanna Sex U
32060,Never to be Released?,Michael Wells,Electronic,Lost In Space
32061,Never to be Released?,Michael Wells,Electronic,Midnight @
32062,Never to be Released?,Michael Wells,Electronic,Rough Sex
32063,Never to be Released?,Michael Wells,Electronic,Spirit
32064,Never to be Released?,Michael Wells,Electronic,Start / Stop
32075,SBT: 1977-1980,Single Bullet Theory,Rock,Rocker's Night Out (Punk for a Day)
32076,SBT: 1977-1980,Single Bullet Theory,Rock,Rock Around the Apocalypse
32077,SBT: 1977-1980,Single Bullet Theory,Rock,Lies
32078,SBT: 1977-1980,Single Bullet Theory,Rock,Les Bonnes Chansons
32079,SBT: 1977-1980,Single Bullet Theory,Rock,Peggy Got Her Eyes Full
32080,SBT: 1977-1980,Single Bullet Theory,Rock,Keep It Tight
32081,SBT: 1977-1980,Single Bullet Theory,Rock,Miss Two Knives
32082,SBT: 1977-1980,Single Bullet Theory,Rock,There is the Boy
32083,SBT: 1977-1980,Single Bullet Theory,Rock,Das Madchen
32084,SBT: 1977-1980,Single Bullet Theory,Rock,Five Strings
32085,SBT: 1977-1980,Single Bullet Theory,Rock,Anxious
32086,All the Pretty Horses (WBR 36),Three Is a Green Crown,AvantGarde|International|Blues|,All the Pretty Horses
32087,PICOPICODISCO,USK,Electronic,Easty Boys
32088,PICOPICODISCO,USK,Electronic,Little Sound Disko#05
32089,PICOPICODISCO,USK,Electronic,Shanghai Moon
32090,PICOPICODISCO,USK,Electronic,Little Sound Disko#04
32091,PICOPICODISCO,USK,Electronic,Little Sound Disko#06
32094,True,CM aka Creative,HipHop,Justice For All
32095,True,CM aka Creative,HipHop,True (TSP Remix)
32096,True,CM aka Creative,HipHop,True (TSP Remix) (Clean)
32097,True,CM aka Creative,HipHop,True (Instrumental)
32098,True,CM aka Creative,HipHop,True (Acapella)
32134,Live dublab,Silk Flowers,AvantGarde|International|,Live “Sprout Session” (02.26.09)
32176,S/T,Minmae,Rock,German Girl
32177,S/T,Minmae,Rock,The Bastard
32214,Play Room,Re:ndz,Electronic,Button A Button B
32215,Play Room,Re:ndz,Electronic,I Want You
32216,Play Room,Re:ndz,Electronic,From Ten to Nine
32217,In Frame,Monokle & Galun,Electronic,Means
32218,In Frame,Monokle & Galun,Electronic,Happy Sun
32219,In Frame,Monokle & Galun,Electronic,Colding
32220,In Frame,Monokle & Galun,Electronic,Two Times
32221,In Frame,Monokle & Galun,Electronic,Globus
32222,In Frame,Monokle & Galun,Electronic,Fine Care
32223,In Frame,Monokle & Galun,Electronic,Air Krispella
32224,In Frame,Monokle & Galun,Electronic,Crossed Fingers
32225,In Frame,Monokle & Galun,Electronic,Justalite
32226,In Frame,Monokle & Galun,Electronic,Get At Will
32227,In Frame,Monokle & Galun,Electronic,Long
32228,In Frame,Monokle & Galun,Electronic,Smolder
32229,"Live on WFMU's Evan Funk Davies show June 30th, 2010",Soft Tags,Rock,The Pine Barrens
32230,"Live on WFMU's Evan Funk Davies show June 30th, 2010",Soft Tags,Rock,#6
32231,"Live on WFMU's Evan Funk Davies show June 30th, 2010",Soft Tags,Rock,Cut The Right Wire
32296,On The Other Side,Delphine Dora,AvantGarde|International|,Can We Live Without
32297,On The Other Side,Delphine Dora,AvantGarde|International|,Time Can't Be Bought
32299,On The Other Side,Delphine Dora,AvantGarde|International|,Interlude
32300,On The Other Side,Delphine Dora,AvantGarde|International|,If I Capture It It Would Be Gone
32302,On The Other Side,Delphine Dora,AvantGarde|International|,Old Memories That Remain
32303,On The Other Side,Delphine Dora,AvantGarde|International|,You Absorbed Permeable
32305,On The Other Side,Delphine Dora,AvantGarde|International|,Nobody See You
32306,On The Other Side,Delphine Dora,AvantGarde|International|,Sister Never Except the Name
32325,Chin09: Plushgoolash,Plushgoolash,Pop,Krime
32326,Chin09: Plushgoolash,Plushgoolash,Pop,Spatabit
32327,Chin09: Plushgoolash,Plushgoolash,Pop,Mr Head Talks About His Testic
32328,Chin09: Plushgoolash,Plushgoolash,Pop,A Frog's Cheese
32329,Chin09: Plushgoolash,Plushgoolash,Pop,Elephant Juice
32330,Chin09: Plushgoolash,Plushgoolash,Pop,Happy Birthday to Your Mother
32331,Chin09: Plushgoolash,Plushgoolash,Pop,My Purple Shirt
32332,Chin09: Plushgoolash,Plushgoolash,Pop,Les
32333,Chin09: Plushgoolash,Plushgoolash,Pop,Bride of Chucky
32334,Chin09: Plushgoolash,Plushgoolash,Pop,Brown Rainbows
32335,Chin09: Plushgoolash,Plushgoolash,Pop,Legs on a Wine Glass
32336,Chin09: Plushgoolash,Plushgoolash,Pop,Blatant Drunken Lies
32337,Chin09: Plushgoolash,Plushgoolash,Pop,I Invented Everything
32338,Chin09: Plushgoolash,Plushgoolash,Pop,Bad Boy
32339,Chin09: Plushgoolash,Plushgoolash,Pop,The Crap Lion
32340,Chin09: Plushgoolash,Plushgoolash,Pop,A Man Called Dave
32341,Paper Radio,GriefBirds,AvantGarde|International|,Paper Radio
32342,Paper Radio,GriefBirds,AvantGarde|International|,Yours
32343,Paper Radio,GriefBirds,AvantGarde|International|,There is a Wolf
32344,Paper Radio,GriefBirds,AvantGarde|International|,Enchanted
32345,Paper Radio,GriefBirds,AvantGarde|International|,Song of the Lost
32346,Paper Radio,GriefBirds,AvantGarde|International|,That Dark Shape
32347,Paper Radio,GriefBirds,AvantGarde|International|,Nothing for Love
32348,Paper Radio,GriefBirds,AvantGarde|International|,Handle with Care
32350,Paper Radio,GriefBirds,AvantGarde|International|,Wieviel
32351,Paper Radio,GriefBirds,AvantGarde|International|,Move Close
32352,Paper Radio,GriefBirds,AvantGarde|International|,Songs Inside
32353,Paper Radio,GriefBirds,AvantGarde|International|,Wonderful Life
32431,Micro Invasion - East Jakarta Chiptunes Compilation,Majemuk,Electronic,Story Behind the Name
32432,Micro Invasion - East Jakarta Chiptunes Compilation,Mendhoan,Electronic,Intro
32433,Micro Invasion - East Jakarta Chiptunes Compilation,Crazy Games,Electronic,Wake Up
32434,Micro Invasion - East Jakarta Chiptunes Compilation,Chip For Breakfast,Electronic,Friday 13th Kliwon
32435,Micro Invasion - East Jakarta Chiptunes Compilation,Go Gadget,Electronic,Password
32436,Micro Invasion - East Jakarta Chiptunes Compilation,Bitluzherbip,Electronic,Undergorund Ex-School
32437,Micro Invasion - East Jakarta Chiptunes Compilation,Big Bang Boom,Electronic,Healing
32438,Micro Invasion - East Jakarta Chiptunes Compilation,You Kill My Brother,Electronic,Go! Go! Go!
32439,Micro Invasion - East Jakarta Chiptunes Compilation,Son Of A Bit!,Electronic,Chased By A Running Chupacabra
32440,Apariencias Desnudas [Naked Appearances],Claudio Nuñez & Sergio Paolucci,AvantGarde|International|Blues|,Apariencia i (For Astor Piazolla & Roberto Goyeneche)
32441,Apariencias Desnudas [Naked Appearances],Claudio Nuñez & Sergio Paolucci,AvantGarde|International|Blues|,Apariencia ii {For Hermeto Pascoal & Thelonious Monk)
32442,Apariencias Desnudas [Naked Appearances],Claudio Nuñez & Sergio Paolucci,AvantGarde|International|Blues|,Apariencia iii (For John Coltrane & Ornette Coleman)
32443,Apariencias Desnudas [Naked Appearances],Claudio Nuñez & Sergio Paolucci,AvantGarde|International|Blues|,Apariencia iv (For Leandro Barbieri & Jaime Ross)
32444,Apariencias Desnudas [Naked Appearances],Claudio Nuñez & Sergio Paolucci,AvantGarde|International|Blues|,Apariencia v {For Ravi Shankar & Olivier Messiaen)
32445,Apariencias Desnudas [Naked Appearances],Claudio Nuñez & Sergio Paolucci,AvantGarde|International|Blues|,Desnudo Bajando La Escalera (For Cecil Taylor & Keith Jarret)
32448,"Live at Primavera Sound Festival, 05/27/10",Sic Alps,Rock,Bathman
32449,"Live at Primavera Sound Festival, 05/27/10",Sic Alps,Rock,Bells (with Tremolo and Distortion)
32450,"Live at Primavera Sound Festival, 05/27/10",Sic Alps,Rock,Brill Building
32451,"Live at Primavera Sound Festival, 05/27/10",Sic Alps,Rock,Do You Want To Give $$?
32452,"Live at Primavera Sound Festival, 05/27/10",Sic Alps,Rock,Gelle Roll Gumdrop
32453,"Live at Primavera Sound Festival, 05/27/10",Sic Alps,Rock,"I Know Where Madness Goes (includes ""Come Down Easy"" by Spacemen 3)"
32454,"Live at Primavera Sound Festival, 05/27/10",Sic Alps,Rock,Nathan Livingston Maddox
32455,"Live at Primavera Sound Festival, 05/27/10",Sic Alps,Rock,Occult Display
32456,"Live at Primavera Sound Festival, 05/27/10",Sic Alps,Rock,Stories
32457,"Live at Primavera Sound Festival, 05/27/10",Sic Alps,Rock,The Drake
32458,Without God,Without God,Rock,Altar Of Medicine
32459,Without God,Without God,Rock,They Rot
32460,Without God,Without God,Rock,Forgiveness Sunday
32461,Without God,Without God,Rock,Eat The Shit
32462,Without God,Without God,Rock,Space Weed
32464,Live dublab,Javelin,AvantGarde|International|,"Live dublab ""Sprout Session"" (11.06.09)"
32467,The Classic Material Completion Package XE,CM aka Creative,HipHop,Back On Point (Intro)
32468,The Classic Material Completion Package XE,CM aka Creative,HipHop,ReIntro
32469,The Classic Material Completion Package XE,CM aka Creative,HipHop,Doing The Damn Thing
32470,The Classic Material Completion Package XE,CM aka Creative,HipHop,True
32471,The Classic Material Completion Package XE,CM aka Creative,HipHop,What I Like
32472,The Classic Material Completion Package XE,CM aka Creative,HipHop,Sweet Dreams
32473,The Classic Material Completion Package XE,CM aka Creative,HipHop,Let Me Love You
32474,The Classic Material Completion Package XE,CM aka Creative,HipHop,My Way (Featuring Buck)
32475,The Classic Material Completion Package XE,CM aka Creative,HipHop,Confidence
32476,The Classic Material Completion Package XE,CM aka Creative,HipHop,Make You Feel It (Featuring RM)
32477,The Classic Material Completion Package XE,CM aka Creative,HipHop,Who I Am
32478,The Classic Material Completion Package XE,CM aka Creative,HipHop,Grown & Sexy
32479,The Classic Material Completion Package XE,CM aka Creative,HipHop,All Or Nothing
32480,The Classic Material Completion Package XE,CM aka Creative,HipHop,Bonus
32481,The Classic Material Completion Package XE,CM aka Creative,HipHop,Just The Beginning (Intro)
32482,The Classic Material Completion Package XE,CM aka Creative,HipHop,Respect
32483,The Classic Material Completion Package XE,CM aka Creative,HipHop,Ease On Down
32484,The Classic Material Completion Package XE,CM aka Creative,HipHop,Driven
32485,The Classic Material Completion Package XE,CM aka Creative,HipHop,I Don't Know
32487,The Classic Material Completion Package XE,CM aka Creative,HipHop,Public Service Announcement
32488,The Classic Material Completion Package XE,CM aka Creative,HipHop,Get Down
32489,The Classic Material Completion Package XE,CM aka Creative,HipHop,I Believe (Prison Notes)
32490,The Classic Material Completion Package XE,CM aka Creative,HipHop,Nothing Is Impossible
32491,The Classic Material Completion Package XE,CM aka Creative,HipHop,Get Mines
32492,The Classic Material Completion Package XE,CM aka Creative,HipHop,F*ck Wit Me (Remix)
32493,The Classic Material Completion Package XE,CM aka Creative,HipHop,I Got You (Remix) (Featuring Buck & Streets Da Goon)
32494,The Classic Material Completion Package XE,CM aka Creative,HipHop,Never Understood
32495,The Classic Material Completion Package XE,CM aka Creative,HipHop,Da Intro (Featuring Neo Flames)
32496,The Classic Material Completion Package XE,CM aka Creative,HipHop,Head Nodder (Featuring RM)
32497,The Classic Material Completion Package XE,CM aka Creative,HipHop,Darkside Tales
32498,The Classic Material Completion Package XE,CM aka Creative,HipHop,Ease Up (Slow Down)
32499,The Classic Material Completion Package XE,CM aka Creative,HipHop,Just Cause
32500,The Classic Material Completion Package XE,CM aka Creative,HipHop,Finding Love
32501,The Classic Material Completion Package XE,CM aka Creative,HipHop,With Eyes Open
32502,The Classic Material Completion Package XE,CM aka Creative,HipHop,Intermission
32504,The Classic Material Completion Package XE,CM aka Creative,HipHop,All Over The World (Featuring J-Absolute & Doc Becket)
32505,The Classic Material Completion Package XE,CM aka Creative,HipHop,Here I Am
32506,The Classic Material Completion Package XE,CM aka Creative,HipHop,Listen
32508,Terra Firma,Titus 12,Electronic,FanfarI (Culprate Remix)
32509,Terra Firma,Brainpain,Electronic,Motego
32510,Terra Firma,Adam Kroll,Electronic,Emigrant
32511,Terra Firma,Dubbwune,Electronic,Solstice (Cixxx J Edit)
32512,Terra Firma,Rigorous Intuition,Electronic,No Condor No Shower
32513,Terra Firma,Rogue State,Electronic,Fireworkz
32514,Terra Firma,Smurd,Electronic,New Ferves
32515,Terra Firma,Sephirot,Electronic,Bremsstrahlung
32516,Terra Firma,Titus 12,Electronic,Zion Blood
32517,Terra Firma,Mantra,Electronic,Leaf
32518,Terra Firma,Kingstux,Electronic,BO1-03
32519,Terra Firma,Haemon,Electronic,Mannequin Execution
32520,Terra Firma,Mikuś,Electronic,Alkali
32521,Terra Firma,Sascha Müller,Electronic,Contact
32522,"Live at WFMU on Bob W's show, 6/28/10",Krista Muir,AvantGarde|International|,Summer Eyes
32635,Beko 10,Sore Eros,AvantGarde|International|,Fooled Me
32636,Beko 10,Sore Eros,AvantGarde|International|,Yellow Dress
32657,Table Talk,Fidel Cutstro,HipHop,Why
32658,Table Talk,Fidel Cutstro,HipHop,Intro
